Region,Owner_TAG,Country,State_ID,State_Name,Building_ID,Building_Name,Target_Level,Confidence,Economic_Role,Domestic_Demand,Export_Orientation,Industry_Form,Scale_Evidence,Level_Rationale,Tech_Distribution_Review,Map_Rework_Risk,Source_1,Source_2,Notes
CENTRAL_EUROPE_GERMAN_ITALY,ANH,Anhalt,STATE_ANHALT,Anhalt,building_railway,Regional Infrastructure,1,LOW,DOMESTIC_REGIONAL,DOMESTIC_REGIONAL,NONE,OTHER,Basic state-maintained roads and post routes justify only the minimum structured road level.,"Level 1 represents structured terrestrial transport capacity, not rail.",NO,NONE,https://eh.net/book_reviews/from-old-regime-to-industrial-state-a-history-of-german-industrialization-from-the-eighteenth-century-to-world-war-i/,,ROAD_LEVEL_JUSTIFICATION=Basic state-maintained roads and post routes justify only the minimum structured road level.; CANAL_LEVEL_JUSTIFICATION=No industrial canal network assigned.; RAIL=pm_no_rail_network
CENTRAL_EUROPE_GERMAN_ITALY,ANH,Anhalt,STATE_ANHALT,Anhalt,building_textile_mill,Textile Manufacture,1,LOW,EXPORT_REGIONAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,PUTTING_OUT_NETWORK,The state fragment lies within a broader German textile proto-industrial zone; only a minimal level is recommended.,"Low-confidence one level, explicitly not inherited from Prussian/Saxon scale.",NO,NONE,https://www.cambridge.org/core/journals/journal-of-economic-history/article/economic-growth-in-germany-15001850/3FB21F575B6056CE6BCFF04C97FC1E49,,
CENTRAL_EUROPE_GERMAN_ITALY,AUS,Austria,STATE_AUSTRIA,Austria,building_arms_industry,Arms Industries,1,MEDIUM,MILITARY_STATE_DEMAND,MILITARY_STATE_DEMAND,NONE,STATE_MANUFACTORY,State military supply and Vienna arsenal activity support one aggregated arms-production level.,https://www.habsburger.net/en/chapter/military-reforms-under-maria-theresa,NO,NONE,,,
CENTRAL_EUROPE_GERMAN_ITALY,AUS,Austria,STATE_AUSTRIA,Austria,building_artillery_foundry,Artillery Foundry,1,MEDIUM,MILITARY_STATE_DEMAND,MILITARY_STATE_DEMAND,NONE,STATE_MANUFACTORY,Habsburg artillery reform and state armament institutions support a conservative level 1.,https://www.habsburger.net/en/chapter/military-reforms-under-maria-theresa,NO,NONE,,,
CENTRAL_EUROPE_GERMAN_ITALY,AUS,Austria,STATE_AUSTRIA,Austria,building_barrack,Barracks,2,MEDIUM,MILITARY_STATE_DEMAND,MILITARY_STATE_DEMAND,NONE,OTHER,Imperial capital and standing army concentration justify a major organized military establishment.,https://www.habsburger.net/en/chapter/military-reforms-under-maria-theresa,YES,NONE,,,
CENTRAL_EUROPE_GERMAN_ITALY,AUS,Austria,STATE_AUSTRIA,Austria,building_government_administration,Government Administration,2,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,NONE,OTHER,Vienna was the imperial administrative capital and Maria-Theresian reforms expanded central state administration.,https://www.habsburger.net/en/chapter/maria-theresa-reformer,NO,NONE,,,
CENTRAL_EUROPE_GERMAN_ITALY,AUS,Austria,STATE_AUSTRIA,Austria,building_railway,Regional Infrastructure,1,MEDIUM,DOMESTIC_REGIONAL,DOMESTIC_REGIONAL,NONE,OTHER,Imperial postal and trunk-road administration centered routes on Vienna; level kept conservative because many large road improvements accelerated later in the century.,"Level 1 represents structured terrestrial transport capacity, not rail.",NO,NONE,https://www.habsburger.net/en/chapter/through-monarchy-mail-coach-improvements-road-network,,ROAD_LEVEL_JUSTIFICATION=Imperial postal and trunk-road administration centered routes on Vienna; level kept conservative because many large road improvements accelerated later in the century.; CANAL_LEVEL_JUSTIFICATION=No regional industrial canal level justified at 1776 cutoff.; RAIL=pm_no_rail_network
CENTRAL_EUROPE_GERMAN_ITALY,AUS,Austria,STATE_AUSTRIA,Austria,building_trade_center,Trade Center,2,HIGH,EXPORT_REGIONAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,OTHER,Vienna functioned as the political and consumption center of the monarchy and a major redistribution market.,Conservative trade-center seed: level 2 only because the state contains a documented redistribution/long-distance hub.,NO,NONE,https://www.habsburger.net/en/chapter/vienna-imperial-capital,,TRADE_CENTER
CENTRAL_EUROPE_GERMAN_ITALY,AUS,Austria,STATE_AUSTRIA,Austria,building_university,University,1,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,NONE,OTHER,University of Vienna existed and was being substantially reformed in the mid-eighteenth century.,https://geschichte.univie.ac.at/en/node/23380,NO,NONE,,,
CENTRAL_EUROPE_GERMAN_ITALY,AUS,Austria,STATE_BOHEMIA,Bohemia,building_glassworks,Glassworks,3,HIGH,EXPORT_INTERCONTINENTAL,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,PROTO_INDUSTRIAL_DISTRICT,Bohemia was one of the world’s leading exporters of decorative glass by the first half of the eighteenth century.,Exceptional export-oriented glass district merits level 3.,YES,NONE,https://english.radio.cz/crystal-valley-week-turns-liberec-a-showcase-bohemian-glass-8895414,,
